Seed,n,m,eps,gamma,Iterationen,Zeit [s],Marginalfehler,Kostendifferenz,Kosten Newton,Kosten Simplex
5,256,256,1,5e-11,410,2.1928041998762637,2.5125063470715636e-09,1.863803228285832e-05,2.1604151280448622,2.160433766077145
6,256,256,1,5e-11,403,2.114765000063926,3.727924724993004e-09,2.872910574502896e-05,3.947150761369688,3.947179490475433
7,256,256,1,5e-11,440,2.214861299842596,3.1668208366243417e-09,3.319084874231493e-05,3.9439185503609138,3.943951741209656
8,256,256,1,5e-11,413,2.080381500069052,2.571822824148917e-09,2.885160087906513e-05,2.0407429084662123,2.0407717600670914
9,256,256,1,5e-11,395,1.9889537000562996,3.95358032596882e-09,2.7740792689634475e-05,3.7761351185263745,3.776162859319064
0,256,256,1,1e-11,425,2.211044800002128,6.733464332983607e-10,5.9271343255673514e-06,2.5259647831850884,2.525970710319414
1,256,256,1,1e-11,485,2.7226217000279576,1.2749509390938552e-09,2.796082639910935e-05,6.815236663080595,6.8152646239069945
2,256,256,1,1e-11,346,1.8419703000690788,3.9587286356987383e-10,1.8986095402517833e-06,2.4945543393831424,2.4945562379926827
3,256,256,1,1e-11,457,2.3612428999040276,6.128068247751627e-10,6.3503225522509865e-06,2.9308719019415577,2.93087825226411
4,256,256,1,1e-11,535,3.0308427000418305,1.2749690331270713e-09,2.7960628784740038e-05,6.439482326261176,6.439510286889961
5,256,256,1,1e-11,404,2.0829286000225693,5.024946344439618e-10,3.72760616862422e-06,2.1604300384709765,2.160433766077145
6,256,256,1,1e-11,372,2.088620400056243,7.456063327512807e-10,5.745827855729857e-06,3.947173744647577,3.947179490475433
7,256,256,1,1e-11,439,2.5779245998710394,6.333665014169893e-10,6.63817687129864e-06,3.943945103032785,3.943951741209656
8,256,256,1,1e-11,407,2.112826499855146,5.144037001914015e-10,5.770319702502746e-06,2.040765989747389,2.0407717600670914
9,256,256,1,1e-11,438,2.391693100100383,7.906831704131145e-10,5.548158064083708e-06,3.776157311161,3.776162859319064
0,256,256,1,5e-12,427,2.3504892999771982,3.366839012447498e-10,2.9635625780066732e-06,2.525967746756836,2.525970710319414
1,256,256,1,5e-12,484,2.6681814999319613,6.374871221181966e-10,1.3980392566281807e-05,6.815250643514428,6.8152646239069945
2,256,256,1,5e-12,346,1.8756285000126809,1.9794407909654033e-10,9.493049906161843e-07,2.494555288687692,2.4945562379926827
3,256,256,1,5e-12,458,2.444492799928412,3.063994808333347e-10,3.175163393542846e-06,2.9308750771007164,2.93087825226411
4,256,256,1,5e-12,533,2.992516699945554,6.374700906031094e-10,1.3980317090656058e-05,6.43949630657287,6.439510286889961
5,256,256,1,5e-12,404,2.095208900049329,2.51253828506548e-10,1.8638035763629546e-06,2.1604319022735687,2.160433766077145
6,256,256,1,5e-12,380,2.0199293000623584,3.727920778063415e-10,2.8729155387985372e-06,3.947176617559894,3.947179490475433
7,256,256,1,5e-12,436,2.3322820998728275,3.1668470951607026e-10,3.31908624362498e-06,3.9439484221234125,3.943951741209656
8,256,256,1,5e-12,407,2.169891099911183,2.571943352736028e-10,2.885159930521297e-06,2.040768874907161,2.0407717600670914
9,256,256,1,5e-12,434,2.3377326999325305,3.954096789576811e-10,2.7740822341471016e-06,3.77616008523683,3.776162859319064
0,256,256,1,1e-12,1,0.007084399927407503,0.00787065889956406,2.525970710319414,0.0,2.525970710319414
1,256,256,1,1e-12,1,0.006130600115284324,0.007773449761814362,6.8152646239069945,0.0,6.8152646239069945
2,256,256,1,1e-12,1,0.004766099853441119,0.008040282829273947,2.4945562379926827,0.0,2.4945562379926827
3,256,256,1,1e-12,1,0.005630700150504708,0.008017668036309513,2.93087825226411,0.0,2.93087825226411
4,256,256,1,1e-12,1,0.004661499988287687,0.007478771549410674,6.439510286889961,0.0,6.439510286889961
5,256,256,1,1e-12,1,0.0047021000646054745,0.007809410511750049,2.160433766077145,0.0,2.160433766077145
